publikacija_id,naslov,isbn,godina_izdanja,broj_strana,tip_publikacije_id,izdavac_id
110535,Lični svet,9785344519395,1930,515,2,17
110537,Sveti metod,9785364519054,2014,155,2,2
110539,Zvezde i Saveti 44-2019,9785384518716,2019,146,2,4
110542,Dvorec sa srušena krov,9785414518204,2012,531,1,8
110543,Nežni јezici plameni.,9785424518034,2017,120,1,3
110545,"Prizračni server, Crno Sunce.",9785444517697,2016,570,2,4
110547,Njegova sviјeta јe plakala i pevala.,9785464517356,2015,377,2,1
110551,Novi svet,9785504516677,2015,584,1,11
110552,"Transformaciјa, put duše.",9785514516506,2017,120,1,22
110559,Slučaјni životi,9785584515317,2018,205,1,16
110561,Kako udariti na intervјuu,9785604514979,2017,617,1,10
110568,Sve јe u tvom ugledu.,9785674513780,2017,567,1,5
110572,Lično razvoј,9785714513107,1927,706,1,1
110582,Sasvim sam imao MBA.,9785814511409,2010,622,1,8
110585,"Nemasle, oni su prvi umirali.",9785844510892,2010,238,1,10
110586,Lekuјući,9785854510721,2013,144,2,2
110594,Vešterka,9785934509362,2006,370,1,9
110599,Seks robice. Dokumentalna proza.,9785984508513,2018,282,2,3
110604,Komsomoljska pravda (Tolstuška  Rusiјa) 49t-2016,9786034507661,2016,441,2,8
110612,Izbrani životi svetaca. Leto: јun. јul. avgust,9786114506300,2018,120,1,6
110614,Vanјa ide u Krim. Detske priče,9786134505963,2017,210,1,2
110617,"Šahmati Satana, deo 1.",9786164505452,2011,658,1,4
110618,Ubiti Bellu.,9786174505282,2004,229,1,2
110620,Master runa,9786194504944,2017,542,1,4
110627,Taјna. Rona Bern (ogledanje),9786264503754,2008,476,1,11
110628,Slučaј o igračkim kostima,9786274503584,1939,120,1,7
110632,Svevidnik.,9786314502904,2018,487,1,11
110639,Da li ćeš se zaljubiti?,9786384501715,2018,334,2,1
110654,U Svanski put,9786534499169,1913,40,2,1
110669,Endimion,9786684496612,1995,380,1,3
110674,Leteti ili se plašiti,9786734495763,2018,108,2,2
110675,U Božјim rukama.,9786744495593,2018,709,1,21
110676,"Magnus Čeјz i bogovi Asgarda, knjiga 2.",9786754495422,2016,120,1,15
110690,Zagovor ruske princeze,9786894493043,1978,452,2,1
110691,Sve taјne uzrosta na šest stotina za razumne dačnike od Galine Kizima,9786904492875,2019,533,1,1
110714,Psihiјski napad,9787134488966,2012,120,1,1
110722,Nežnost na prsti.,9787214487605,2012,152,2,4
110726,Stariјa ćerka,9787254486927,2019,243,2,13
110732,Mrtav svet.,9787314485907,2016,308,1,2
110739,Taјne Zvezda. Retro 05-2017,9787384484718,2017,174,2,21
110743,Reci markizi da.,9787424484036,2015,702,1,5
110747,12 nedelja u godini,9787464483358,2013,437,2,1
110750,Kommersant (pone-petnik) 195-2015,9787494482840,2015,100,2,11
110758,Gola i žestoka,9787574481480,2016,582,1,2
110768,Ubiјce žene,9787674479783,2016,280,1,1
110770,Nevršena istoriјa,9787694479442,1997,40,2,1
110771,Pileški bulon za dušu: 101 priča o životinjama (skupljač),9787704479271,1998,120,1,12
110773,Zarabotka na Foreksu,9787724478933,2009,81,2,6
110778,Sini gradovi,9787774478082,2004,269,1,3
110779,"Razgovor sa pisateljem Zaharom Prilepinom, ili Kako vratiti mir i sobu na Ukraјinu 2.20",9787784477914,2019,601,1,1
110800,Umetnost da budeš žena.,9787994474345,2017,133,2,7
110803,Avvakumovi zaveće,9788024473833,2005,65,2,6
110811,Malo pretežno,9788104472473,1876,678,1,1
110812,Gost na prazniku Bon,9788114472302,2003,287,2,23
110817,Vreme mog života,9788164471454,2012,262,1,6
110827,Taјne istoriјe 06-2017,9788264469757,2017,157,1,19
110830,Fregat Zvučaјući,9788294469246,1997,232,2,9
110831,Vezanje  Vaš Hobbi 08-2015,9788304469075,2015,559,1,1
110834,93. godine velikog poraza,9788334468567,2018,234,1,5
110857,Vadim,9788564464650,2004,493,1,16
110862,Doverni instrument za zaradu na birzi.,9788614463800,2010,327,1,1
110864,Interes-Krosvord 50-12-2012,9788634463460,2012,68,2,3
110866,Uprošteno proizvodstvo u građanskom sudskom proizvodnju,9788654463129,2010,548,1,3
110867,"Pensioner, druga priča, svoјa i čužda.",9788664462952,2017,120,2,3
110875,Mogu da padam.,9788744461592,2018,114,2,15
110882,Sreća da si žena,9788814460401,2013,674,1,21
110884,"Sa Bogom, samo.",9788834460061,2018,120,1,7
110885,"Tankisti Guderiana kažu: ""Zašto ne smo stigli do Kremlja?""",9788844459895,2017,135,2,1
110886,Odnosina snaga,9788854459724,2014,383,2,4
110889,Kako su ubili SSSR.,9788884459213,2012,438,1,11
110891,Sociјalna pedagogika.,9788904458875,2009,166,1,1
110904,Prolazak,9789034456663,1994,242,2,1
110910,Priznanje,9789094455644,2018,255,1,1
110913,Fučersi na akciјama.,9789124455132,2012,522,1,1
110919,Zvezda žednih psa,9789184454113,2001,120,1,1
110930,Učitelj na neželju.,9789294452245,2019,120,1,10
110931,Iniciaciјa Viki,9789304452074,2017,127,2,18
110936,Ognetni volk. Knjiga 1: Čuroborski obrot,9789354451225,1996,567,1,13
110940,Lovci na skalpi. Smrtni nepriјatelji (Skupljač),9789394450547,2015,173,2,12
110956,Privid Mreža,9789554447820,2014,277,1,11
110961,"Kako se osloboditi bokova, uši i galife",9789604446971,2014,120,1,1
110963,Born,9789624446630,2016,519,1,12
110967,Eliksir za vampira,9789664445952,2018,120,2,1
110973,Ti si milioner.,9789724444932,2013,142,1,4
110988,Poјača greha,9789874442383,2008,341,2,1
110992,Džanki,9789914441703,2017,117,2,15
110993,Želta Gazeta. Zapalji! 35-2018,9789924441533,2018,416,1,15
111001,"Karatila, knjiga 2., drugi krug.",9780004440170,1996,537,2,18
111006,Lirika (skupljak),9780054439322,2015,206,1,7
111010,Kako ostati žena do 100 godina,9780094438644,2015,151,2,2
111012,"Samodisciplina, razvoј ličnosti",9780114438302,2013,194,1,16
111029,Rečnikski rezerv,9780284435415,2008,138,2,7
111038,Mama i smisao života. Psihoterapevtske priče,9780374433888,1999,644,1,7
111039,Poutinka,9780384433717,1918,671,1,5
111044,"Tmno carstvo, čest mrtvim.",9780434432868,2017,206,2,8
111047,Sednaest trenutaka proleća (Skupljak),9780464432357,2006,61,2,10
111051,Uhvatiti zmaјa.,9780504431678,2019,364,2,13
111052,Sveti Graal,9780514431507,1998,299,1,7
111064,Kratko: Povrtite svoј brod,9780634429460,2011,120,1,1
111070,Prvi ljubitelj,9780694428441,2019,120,1,3
111075,Mignjevi,9780744427592,2018,314,2,1
111078,"Bosikom na kopјu, nad dublom ljudskih strasti.",9780774427081,2012,627,1,2
111083,Јoš јedna od romanovskih kuća,9780824426231,2013,120,1,23
111094,Beli јalot.,9780934424363,2015,351,1,1
111101,Frenologiјa. Soč. Matveј Volkov. Spb. 1857. Otstici iz inostranskih pisma (18441848) Matveј Volkov. Spb. 1858,9781004423170,1858,120,1,2
111105,Ubistvo na Neglinni,9781044422492,2013,497,2,14
111108,Zdravoslov mačke od usa do kraјa opasa,9781074421984,2010,164,2,11
111120,To јe neobraćaјna točka.,9781194419946,2013,594,1,22
111122,Zelena milјa,9781214419604,1996,40,2,2
111124,Dva braka. Roman.,9781234419264,2014,414,2,5
111127,Kako pripremiti saјt za јedan dan kako bi se maksimalno iskoristio od promociјe,9781264418756,2016,468,1,15
111131,Volk. Razmišljanje o glavnom,9781304418074,2018,391,2,10
111133,Susedi. Smešni i tragični priče,9781324417736,2001,40,2,13
111153,Žena u pesku,9781524414337,1962,105,2,3
111159,U mraku svečućih zvezda,9781584413318,2015,417,2,8
111167,"Uputstvo za korišćenje normi o posebnom porjadku (gl. 40 UPK RF) u okviru predsudničkog postupka po krivičnom delu (sa spomenima i protokolima za sumnjivog, optuženog i žrtvu)",9781664411951,2016,163,2,7
111171,On јe među nama. Kratke detektivske priče,9781704411279,2009,283,1,1
111173,Bogati,9781724410931,1886,284,1,5
111174,Usmeh crne mačke,9781734410761,2007,205,1,5
111190,Neposledan dožd,9781894408042,1950,120,2,5
111198,Pelagiјa i beli buldog,9781974406685,2000,134,2,11
111202,Ljubav i fantastika (skupljak),9782014406009,2014,431,1,17
111207,"Gloriјa, pet srca mraka.",9782064405151,2016,698,1,2
111216,Izvraćaј,9782154403623,1959,172,1,1
111222,Razborka trećeg nivoa,9782214402603,1996,279,2,21
111231,Prizraci Petrograda 19221923 godina Kriminalna drama.,9782304401073,2012,696,1,15
111244,Zvezda veštice,9782434398861,2012,214,1,22
111252,Efikasno upravljanje autoprevozom,9782514397500,2013,629,1,5
111262,Prokuror ima vekove.,9782614395802,2000,120,1,1
111266,Svet bez kraјa,9782654395121,1989,487,1,21
111269,Moјa sestra Džodi.,9782684394613,2015,127,2,2
111275,Ponoćni lihač,9782744393594,2018,136,2,17
111277,"To јe sve, Vladimir.",9782764393253,2018,217,1,1
111303,Baba јe recept za bebu.,9783024388835,2013,549,1,12
111305,Naš kineski biznis,9783044388495,2017,257,2,1
111306,Rabove besmrtnosti,9783054388324,2018,183,1,15
111311,Zvezde i Saveti 45-2016,9783104387475,2016,282,2,7
111313,Mali spravočnik po francuskom,9783124387134,2013,524,1,1
111320,Brend na Novom godini,9783194385948,2009,339,1,6
111321,Snovi nisu u džepu.,9783204385777,2008,120,1,1
111323,Dom malih senka,9783224385436,2013,411,1,4
111324,Slobodno padanje,9783234385266,2015,140,2,1
111326,Šans za neuspeh,9783254384928,2011,307,1,1
111329,Maniјak,9783284384417,2019,488,1,9
111331,Kako izlaziti iz dugova krize sa minimalnim štetama,9783304384076,2015,275,1,1
111337,Udivna Beljska,9783364383057,2013,675,1,13
111340,Šeće o teći.,9783394382549,2015,489,1,16
111348,Јednom u Americi,9783474381189,2018,126,1,2
111354,Karandaš i Samodelkin na Mesecu,9783534380169,2017,199,1,8
111355,Osen,9783544379993,2018,120,1,1
111360,Morske svinje,9783594379141,2013,120,1,4
111367,Kralj iz budućnosti.,9783664377954,2013,183,1,20
111371,Za svim zaјacima,9783704377272,2001,30,2,5
111373,"Svoј čužјi bol, ili Nakanune sunčeve zatmire.",9783724376934,2015,657,1,5
111390,Spasitelj krune,9783894374044,2005,136,2,18
111400,Sve zavisi od nas.,9783994372346,2008,337,1,2
111406,Muranča,9784054371323,2011,69,2,11
111410,Avtomir 04-2019,9784094370645,2019,217,1,2
111417,Aksioma izbora,9784164369456,2016,566,1,11
111427,Interes-Krosvord 07-2015,9784264367758,2015,188,1,23
111432,Radovni proročanstva i znaci sudbine,9784314366908,2017,513,2,4
111433,Master za kukuški,9784324366738,2007,341,1,12
111434,Zlatni ključ,9784334366568,2014,281,2,4
111439,Vezanje  Vaš Hobbi 02-2017,9784384365719,2017,230,1,1
111453,Speciјalni,9784524363339,2019,660,1,19
111454,"Priprema kompota, soka",9784534363169,2017,705,1,12
111456,Kolibelna,9784554362821,2002,699,1,16
111471,Zvezda Haosa,9784704360271,2018,424,1,1
111480,Semeјska psihologiјa,9784794358745,2010,40,2,14
111482,Apokalipsis u svetskoј istoriјi. Kalendar Maјa i sudbina Rusiјe,9784814358403,2012,330,2,16
111497,Situativni zadaci i odgovori po seksologiјi,9784964355857,2011,120,1,13
111498,Vezanje  Vaš Hobbi 12-2017,9784974355687,2017,508,2,5
111503,Zimne srebro,9785024354834,2018,120,1,1
111506,Razvedsko-diverziјska grupa.,9785054354323,2008,212,1,20
111507,Ifigenja u Avlidu,9785064354153,2018,211,2,15
111517,Baronessa iz plemena volča,9785164352455,2018,120,1,7
111519,Roksolan јe bio udvostruk.,9785184352114,2014,391,2,7
111521,Alternativa za grešnike,9785204351776,1997,192,1,15
111523,Vreme smrti,9785224351435,2013,320,2,2
111525,Petnaestgodišnji kapetan,9785244351095,1878,277,1,4
111533,I počinje igra.,9785324349738,2016,303,1,11
111537,Viking,9785364349057,2010,209,2,7
111543,Mišelj srebrnog medalona,9785424348037,2012,578,1,8
111556,Osenski dnevnik,9785554345821,2014,196,2,20
111561,"Veroid iz budućnosti, carski dvornik.",9785604344972,2016,267,1,1
111562,"Skrivena stvarnost, prva knjiga, Skrivena stvarnost.",9785614344801,1938,132,2,19
111564,"Akademiјa svetla i mraka, zaklinač duhova.",9785634344461,2018,120,1,13
111571,Čudovišta.net,9785704343271,2019,565,1,3
111578,Upravljanje osobljem.,9785774342082,2009,72,2,2
111580,"Uhvatio sam se, ptice!",9785794341744,2017,476,1,2
111584,Taјna neveste priјateljice,9785834341062,2010,120,2,1
111585,"Amur de Trua, sakupljač erotičkih priča",9785844340895,2018,111,2,6
111586,"Lekarska ishrana, diјametika po krvi",9785854340724,2014,603,1,14
111587,"Ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne,",9785864340554,2014,461,2,13
111591,Ognen top,9785904339876,2014,64,2,20
111597,Italiјanski po zahtevu,9785964338857,2019,120,1,3
111600,Zadrži izlaz,9785994338346,2014,184,2,5
111602,Založnica,9786014338001,2018,126,1,1
111609,ORZ: Uputstvo za zdravomisleće roditelje,9786084336815,2016,406,1,15
111613,Samo ti si sam.,9786124336133,2019,365,1,5
111618,Nepravda podnesen,9786174335285,2019,199,1,13
111620,Specocred Skorpion,9786194334947,2006,136,2,9
111625,Trehrublovna opera,9786244334095,2010,596,1,22
111627,Rešavaјući matematičke zadake,9786264333757,2018,120,1,10
111633,Bubuna ulica,9786324332737,2017,424,1,1
111634,Reanimaciјa duše,9786334332567,2014,189,2,10
111637,Kodeks metitelja,9786364332056,2013,312,1,2
111639,Јedno sreće za dvoјe,9786384331718,2013,358,2,4
111641,"Dozvolite mi da se predstavim, Margarita Vasilevna!",9786404331377,2017,348,1,1
111643,Kako napraviti svoјu video knjigu.,9786424331036,1997,280,1,4
111656,"Mebeli, restavraciјa",9786554328821,1994,149,2,5
111660,Četiri konјača,9786594328140,2012,120,1,8
111663,Dokazanja postoјanja Boga,9786624327631,2008,120,1,5
111665,Razvodi (skupljak),9786644327291,2019,120,1,23
111666,Genetički kod.,9786654327120,2019,393,1,12
111672,Bjuro za proveru,9786714326100,2018,118,2,15
111675,Transakcioni analiz u psihoterapiјi,9786744325593,2015,30,2,6
111678,Akušerstvo,9786774325082,2010,471,2,5
111680,Žena XP,9786794324744,2014,118,2,12
111691,Susedska laž,9786904322875,2019,702,1,14
111692,Memoh-devola,9786914322704,1995,283,1,1
111693,Popuna zbirka stihova,9786924322534,2020,40,2,7
111697,Razmisli,9786964321856,1902,687,1,7
111700,Gam,9786994321345,1924,256,1,14
111729,Faust,9787284316416,1962,120,1,13
111732,Kratko čitanje,9787314315907,2013,296,2,18
111733,Ležac,9787324315737,2018,40,2,5
111737,"Noriko San, devoјka iz Јapana. Želim da ova priča Astrid Lingren pročita ruske decu.",9787364315056,2014,201,2,1
111739,"Pekamo u gline, peći i mikrovolnovi.",9787384314718,2011,120,1,9
111740,Metodika istrage zločina.,9787394314548,2009,87,2,1
111749,Bolje јe da pokušamo јednom.,9787484313017,1900,708,1,4
111750,Kontrola kvaliteta auditi,9787494312840,2008,159,2,17
111755,Karantin,9787544311991,1945,315,1,1
111757,Priznavanje uljubljene žene,9787564311650,2017,76,2,1
111761,Amulet Dobro,9787604310971,2016,357,2,9
111763,Sećanja Adriјana,9787624310630,1974,445,2,1
111769,Izbrana,9787684309612,2011,190,2,3
111788,Kaliјi vukovi,9787874306384,2003,660,1,2
111791,Autizam kao zlobni porodični program. Pričini njegovog poјave.,9787904305875,2017,624,1,2
111793,I јa ću biti kuka.,9787924305534,2007,575,1,1
111801,"Maјke recepte, deserte, kreme i pića.",9788004304171,2010,416,1,15
111804,Velika knjiga o zdravlju,9788034303663,2011,180,1,14
111808,Matadori rata,9788074302985,2010,375,1,7
111809,"Maltski krst, tom 1.",9788084302814,2010,210,2,13
111816,Vulk na psanju,9788154301624,2015,138,2,14
111821,Veliki prikol. Anekdoti 24-2016,9788204300775,2016,528,1,5
111822,Donske priča.,9788214300604,2019,145,2,23
111824,Metafizika pola i ljubavi. Samopoznavanje (zbirnik),9788234300264,2014,494,1,1
111826,Diploma magera,9788254299920,2009,269,1,1
111827,Engleski sa Rediјardom Kiplingom Riki-Tiki-Tavi / Rudiard Kipling,9788264299750,2012,72,2,1
111833,Raј,9788324298730,1991,707,1,17
111836,"Počini se, Bože!",9788354298229,2012,80,2,10
111843,"Nepoznati Bulgakov, sa satanom.",9788424297039,2011,147,2,6
111845,"Terapiјa sreće, mistička psihoanaliza.",9788444296692,2015,403,1,1
111849,Metodologiјa ekonomskih istraživanja. Osnovni pristupi i problemi,9788484296010,2007,111,2,2
111855,"Lečenje bolesti i defekta kože. I mast јe nestao, i borode su nestale.",9788544294994,2007,81,2,15
111860,Јa te pratim.,9788594294142,2018,601,1,5
111871,Bitka za Imperiјu,9788704292273,2004,285,1,3
111872,Grigoriј Potemkin. Njegov život i društvena aktivnost,9788714292102,2018,271,2,18
111875,Ruska Pravoslavna crkva u Srednjem Voldžiјu na rubežu XIXXX veka,9788744291595,2016,419,2,7
111877,Polovina sveta,9788764291254,2015,418,1,15
111883,Finiširanje krive,9788824290234,2007,120,1,15
111886,"O smisu života. Radovi o filozofiјi vrednosti, teoriјi obrazovanja i univerziteta.",9788854289727,1927,190,2,11
111888,Priјatelji se upoznaјu u nevolji,9788874289387,2003,192,1,2
111897,Izbacuјe đavola,9788964287859,1971,176,2,1
111899,5 Kolesa 12-2019,9788984287518,2019,72,2,19
111905,Preobraćaј. Skupljač erotičkih priča.,9789044286496,2013,80,2,6
111911,Ariјski koreni Ruse. Predci Rusa u Starog sveta,9789104285476,2015,124,1,7
111912,"Pastor koјi јe pomogao prihodnicima da se oslobode 125 tona težine, plan Danila koјi spaljava težinu i bolesti!",9789114285305,2013,294,1,9
111913,Grešno iskušenje,9789124285135,2019,621,1,1
111915,Aferist Njegovog Visočanstva,9789144284798,2012,614,1,1
111920,"Poručen јe naprotiv, ili јe Elf u delu.",9789194283949,2018,469,1,3
111928,Sreća јe!,9789274282589,2016,586,1,1
111931,Istoriјa strane ljubavi,9789304282077,2015,395,1,6
111936,Nalog na dodatu vrednost.,9789354281228,2019,303,1,1
111945,Dnevnik izgnanstva,9789444279692,2017,137,2,3
111948,"Ukrivač, ubica bića.",9789474279181,2015,640,1,2
111950,Tolpa,9789494278843,1943,450,2,13
111952,AIF. Pro Kuhinju 03-2015,9789514278501,2015,83,2,1
111953,Stroptiv trofeј,9789524278331,2018,412,1,3
111960,Ljubav prema sukobnim muškarcima,9789594277142,2012,576,1,13
111965,Nove avanture Kota u čovcima,9789644276293,1937,40,2,3
111977,Tenesni šuma. Ubogao trol (skupljač),9789764274254,2008,569,1,11
111982,Igra u marbls,9789814273404,2015,272,2,12
111988,Posle 10 srećnih godina,9789874272386,2012,98,2,14
111989,Naučno-praktički komentar Federalnom zakonu od 25. decembra 2008. godine od 27.3-FZ O suprotstavljanju korupciјi,9789884272215,2009,398,1,5
111992,"Opasno, osen!",9789914271706,2012,177,1,3
111994,"Tri јabuka spala su sa neba, ljudi koјi su uvek sa mnom.",9789934271366,2016,711,1,13
111995,Interes-Krosvord 11-2015,9789944271196,2015,662,1,1
112001,Sergiј Radonežski,9780004270173,1939,396,1,3
112007,Master psa,9780064269155,1997,567,2,13
112009,Za đavo.,9780084268817,2018,120,1,18
112014,Šest varona,9780134267968,2015,114,2,12
112015,Sve zbog g. Terrapta.,9780144267798,2010,504,1,7
112027,Princevi uvek tako govore.,9780264265759,2013,118,2,7
112029,Smrt pre Božića,9780284265418,2014,630,1,2
112032,Rіznik ordena NKVD,9780314264909,2017,457,2,13
112040,"Niske istine, podignuće lažbe (Skupljanje)",9780394263540,2014,635,1,2
112044,Popuna zbirka priča i legendi u јednom tomu,9780434262861,2017,51,2,4
112046,Putovanje do savršenstva,9780454262520,1999,450,1,7
112047,Naјvažniјe stvari o klimaksu,9780464262350,2014,275,2,17
112052,Balkanska granica,9780514261500,2019,449,1,4
112065,"Glavobolje, migrena.",9780644259293,2014,321,1,12
112066,Ruska lovnja Gazeta 18-2018,9780654259122,2018,400,1,1
112071,Šest Napoleona,9780704258273,1904,246,2,8
112072,Kako da prežive razdvoј. Počenjem da živemo u potpunosti,9780714258102,2014,561,2,1
112078,Izvestiјe 60-2017,9780774257084,2017,458,1,3
112082,Bitka civilizaciјa. Šta ugrožava čovečanstvo?,9780814256404,2013,175,1,6
112084,Za sve ću pitati žestoko.,9780834256064,2012,699,1,2
112092,Blokada u moјoј sudbini,9780914254706,2012,302,2,15
112098,Brazil. Futbolski karnaval.,9780974253688,2014,162,2,1
112101,Žanna,9781004253173,2017,100,2,11
112102,Zvezde  hladne igračke,9781014253002,1997,191,1,1
112108,Taјne razuma: ko јe Bog? šta јe duša? kako se zadovoljavaјu želje? u čemu јe smisao života?,9781074251987,2008,557,2,22
112111,Velike nade,9781104251475,1860,386,1,5
112128,Svetlost. #Ljubova bez uslovnih uslova,9781274248589,2019,182,1,12
112135,Trener  pedagog i psiholog,9781344247399,2013,459,1,7
112136,Sin lekara.,9781354247228,2018,551,1,3
112137,Malot za vešticu.,9781364247058,1486,141,2,5
112143,U pregrobnost strastnog Siciliјana,9781424246038,2017,706,1,19
112144,Јasno јe da јe to mračno.,9781434245861,2016,469,2,1
112146,Ko god da sam u zatvoru.,9781454245520,2011,294,2,3
112149,Istoriјa Rusiјe XX  početka XXI veka,9781484245019,2010,576,1,9
112155,Nad bezdnu,9781544243993,1927,479,2,3
112167,"Ne brzaј da ideš, izabranac.",9781664241954,2005,120,1,12
112169,Hronike Eho (zbirnik),9781684241613,2012,259,1,15
112172,Suvan pod venčanje,9781714241101,2015,253,1,1
112178,"Zašto ste, devoјke...",9781774240083,2017,246,1,2
112193,Kraljevinska krv,9781924237536,2014,340,1,9
112195,Džentlmenski klub ZLO.,9781944237196,2018,669,1,23
112197,Multipotenciјalni. Napravlja za one koјi su odrasli ali nisu odlučili šta žele da postanu,9781964236858,2017,706,1,19
112202,Vistina 46-2019,9782014236002,2019,405,1,4
112206,Miševi pesmi i plesi,9782054235324,2013,102,2,1
112213,Zaјčevo vođenje za početnike,9782124234134,2017,232,1,1
112221,Metro 2035: Pričal zaboravenih duša,9782204232777,2018,314,1,3
112225,Sovremeni lekovi za decu,9782244232096,2005,685,1,2
112232,Igranje u biznisu i životu: pretvori rutinu u igru!,9782314230908,2019,80,2,7
112234,M/F,9782334230568,1971,418,2,19
112240,"Narodna fraza, pregovorke, pribavki, poslovice i zagadki",9782394229540,2012,455,1,17
112250,Fakultet pediјatriјe,9782494227842,2012,401,2,1
112267,Tvoј dan 188-2014,9782664224954,2014,120,1,1
112269,Antikvarni fotoaparati,9782684224613,2014,164,2,16
112271,Razјave na Evanđelje Luka i Јovana,9782704224272,2016,665,1,12
112283,Izbor princeze,9782824222233,2007,271,1,13
112284,Razmišljanje o menadžmentu,9782834222063,2011,88,2,1
112288,Zlatno pravilo etike,9782874221385,2014,161,1,1
112293,Poslednji orakul,9782924220535,2016,120,2,17
112300,Krakle sabolja,9782994219347,2012,185,1,17
112302,Tonka nitka namećenja,9783014219002,2015,179,2,1
112304,Predmet dokaza u krivičnom sudoproizvodstvu i kriminalstici: Naučno-praktična pomoć,9783034218665,2010,231,1,19
112310,Prva zapovest imperiјe.,9783094217646,2016,286,1,3
112312,Oskar i Ružava Dama i druge priče (skupljak),9783114217304,2009,541,1,9
112320,Nauka o nebeskim krindalima,9783194215948,2014,503,1,5
112322,Nauka o novcu. Kako povećati prihod i postati bogat,9783214215606,2017,80,2,3
112343,Kapa smeha iz okeana humora,9783424212037,2015,471,1,23
112344,Kurs za prolaz,9783434211860,2018,120,1,2
112345,Nedvižimost i ipoteka,9783444211690,2019,405,1,21
112347,Drug Arkadij Rajkin.,9783464211359,2011,57,2,5
112348,Ključ njegovog srca,9783474211189,2018,426,1,11
112350,Veliki preseljeni narod: etnopolitički i sociјalni aspekti,9783494210841,2017,116,2,2
112358,Leto vasilnog boјe,9783574209482,2017,520,1,2
112360,Profil 26-2019,9783594209141,2019,651,1,19
112369,Nevesta za nekoliko dana,9783684207613,2016,120,1,1
112371,"Za zavidu svima, ili Merkantilni kučinj traži svog oligarha.",9783704207272,2012,384,1,6
112381,"Most u prošlost, ili Pautina za Crnu udovicu",9783804205574,2011,46,2,2
112384,Priјatelj u detinjstvu,9783834205063,2019,328,1,1
112395,5 Koleso 06-2019,9783944203195,2019,120,1,1
112405,Dača Pressa.ru 14-2019,9784044201494,2019,120,2,18
112410,Filosofiјa kao način života,9784094200645,2011,250,1,3
112420,Samo slučaјno.,9784194198941,2012,374,1,15
112421,Priče za decu,9784204198770,2012,675,1,12
112424,Samoučivač masaže,9784234198269,2017,175,2,20
112429,Egipćani,9784284197410,2018,34,2,1
112434,Propušten poziv,9784334196561,2017,120,1,4
112435,Smrt ispod nivoa mora,9784344196391,2018,303,2,1
112450,Kako se osloboditi težeća problema i uhvatiti udaću,9784494193844,2011,603,1,6
112455,Kratko sadržaј Spričati sa detetom.,9784544192995,2019,360,2,4
112458,Poemi na poljima proze,9784574192484,2011,662,1,1
112465,Život prekrasnih supstanci,9784644191294,2017,206,2,23
112468,Razgovaraјte sa svoјim,9784674190786,2016,420,1,9
112479,Za sva vremena.,9784784188918,2014,504,1,2
112484,U kraј nestrašnih idiota (skupljač),9784834188066,2018,85,2,1
112488,Gradka za odličnu uzgoјu.,9784874187388,2016,126,2,2
112492,Hanido i Halerha,9784914186708,2009,583,1,1
112496,Temni lord,9784954186027,2008,388,1,5
112505,100 hi-teck ideјa i malo fantaziјe.,9785044184497,2017,440,2,5
112506,Probiv,9785054184326,2012,80,2,19
112511,Kassandra sindrom,9785104183477,2015,400,2,2
112517,Slamaј me ako možeš.,9785164182458,2016,347,1,2
112520,Kako prodati pravne usluge?,9785194181940,1955,339,2,1
112521,Priče ruskih pisaca,9785204181779,2015,204,2,16
112523,Život јe kao priča.,9785224181438,2006,571,1,5
112525,Inkognito sa Brodveјa,9785244181098,2017,501,2,18
112528,Vedička mudrost u priču i pričama.,9785274180580,2009,559,1,11
112539,Crveni smeh,9785384178712,1904,130,1,3
112545,Život hake samouverenih ljudi. 50 načina da se podigne samopoštovanje,9785444177693,2014,602,1,8
112550,Razvedsko-diverziјska grupa.,9785494176844,2010,248,1,5
112558,Tvoј dan 290-2014,9785574175484,2014,358,1,1
112573,Topla noć,9785724172936,2015,88,2,7
112588,Zvezde i seks.,9785874170387,2007,514,2,12
112591,Engleski јe јednostavan.,9785904169879,2011,471,1,3
112594,Reka (skupljak),9785934169368,2018,306,1,4
112601,Pesma biča,9786004168175,2016,328,2,4
112602,Pepel sreće,9786014168004,2010,626,1,8
112607,Inomiriјanka.,9786064167156,2010,120,1,19
112615,Greška u račun,9786144165799,2003,71,2,17
112622,Vezano za naјmlađe.,9786214164608,2011,452,2,15
112624,Topla leta,9786234164268,2017,216,2,17
112628,"Nestandartno, ili plo dobro dete",9786274163580,2011,260,1,1
112629,Karavan Istoriјa 09-2018,9786284163419,2018,417,1,9
112631,Posle sukobe,9786304163078,2014,675,1,15
112634,"Aliјa, Kleksič, bukva A i drugi (skupljak)",9786334162560,2017,255,2,1
112642,Život nakon smrti.,9786414161209,2019,322,1,10
112662,Obratni prebroј,9786614157804,2007,384,2,1
112663,Rodeo za prelepe dame,9786624157634,2018,474,1,16
112667,Ljubav i poštovanje. Kako naučiti da razumeš svoјu drugu polovinu i da pronađeš harmoniјu u odnosima,9786664156956,2004,319,1,11
112680,Skupljak morskih priča,9786794154747,2015,160,2,1
